,borough,neighborhood,longitude,latitude,population,PC1,PC2,PC3,cluster
210,Staten Island,Port Ivory,-74.17464532993542,40.63968297845542,7868.0,-3.849912356316364,1.860542769888102,-1.6150287507244494,0
211,Staten Island,Castleton Corners,-74.11918058534842,40.61333593766742,500.0,0.2989871745543462,-1.5032831946591125,0.9088482460836067,0
212,Staten Island,New Springville,-74.16496031329827,40.594252379161695,13199.0,-4.219970470148666,1.5728709789712416,-1.1298294141539895,0
213,Staten Island,Travis,-74.19073717538116,40.58631375103281,13199.0,-2.504285408308349,1.7105507802208746,-1.2739063448325176,0
214,Staten Island,New Dorp,-74.1164794360638,40.57257231820632,10948.0,0.5887214098361074,-0.02599881182851015,0.1725181346274555,0
215,Staten Island,Oakwood,-74.12156593771896,40.5584622432888,22049.0,-3.2252617025137065,1.3274339144540719,-1.6118837574924096,0
216,Staten Island,Great Kills,-74.14932381490992,40.549480228713605,40720.0,-2.9662314229208295,1.3970057546402248,-0.6228833478097664,0
217,Staten Island,Eltingville,-74.1643308041936,40.542230747450745,6942.0,-3.9903558919212743,1.312516916424499,-1.0445807534062599,0
218,Staten Island,Annadale,-74.17854866165878,40.53811417474507,6942.0,0.27885821012120743,-1.94704995066396,0.27098867799792614,0
219,Staten Island,Woodrow,-74.20524582480326,40.54196762288876,10382.0,-4.0273213780979775,2.2177192846640423,-1.6060117791166408,0
220,Staten Island,Tottenville,-74.24656934235283,40.50533376115642,7771.0,-3.604813109540749,1.185553605824227,-1.4135026400441688,0
221,Staten Island,Tompkinsville,-74.08055351790115,40.637316067110326,15000.0,1.2921389306293376,-3.598165793732514,3.285809257078316,0
222,Staten Island,Silver Lake,-74.09629029235458,40.61919310792676,8762.0,-2.841108084545841,-0.5361895105998078,1.3054050976672955,0
223,Brooklyn,Ditmas Park,-73.96101312466779,40.643675183340974,8000.0,-2.1688893328206773,-2.512922050034728,2.0075230923735896,0
224,Brooklyn,Wingate,-73.93718680559314,40.66094656188111,21242.0,-4.391232898478705,1.4847333551923965,-0.9614720141750935,0
225,Brooklyn,Rugby,-73.92688212616955,40.65557231328077,27663.0,-2.39277944942564,-0.02925438411496987,-0.8315572109402352,0
226,Staten Island,Park Hill,-74.08015734936296,40.60919044434558,10000.0,-3.0204545940390304,1.5800074060124492,-1.2403614886770467,0
227,Staten Island,Westerleigh,-74.13304143951704,40.62109047275409,24102.0,-4.00198591249742,1.4052961383183238,-0.8902769288750282,0
228,Staten Island,Graniteville,-74.15315246387762,40.620171512231884,7868.0,-2.628943816196384,0.6587491500850525,-0.9125029621560462,0
229,Staten Island,Arlington,-74.16510420241124,40.63532509911492,7868.0,-4.212480050796797,1.3558187091783929,-0.8478185211694899,0
230,Staten Island,Arrochar,-74.06712363225574,40.596312571276734,8040.0,-2.1846502276582433,0.5357631403175547,-1.0549712335490007,0
231,Staten Island,Grasmere,-74.0766743627905,40.59826835959991,8040.0,-0.9087626325268287,-0.6881077620113991,-0.446617975244297,0
232,Staten Island,Old Town,-74.08751118005578,40.59632891379513,8278.0,-4.463503702445209,2.0098532777686766,-1.0619918469594989,0
233,Staten Island,Dongan Hills,-74.09639905312521,40.58867294819928,8278.0,-2.159233720486479,1.4354958005987277,0.5180018412743139,0
234,Staten Island,Midland Beach,-74.09348266303591,40.57352690574283,10948.0,-3.881960176450261,1.7253618510436202,-1.5017288903529629,0
235,Staten Island,Grant City,-74.10585598545434,40.57621558711788,10000.0,-3.600389696713854,2.086160112369024,-1.4249319632870738,0
236,Staten Island,New Dorp Beach,-74.10432707469124,40.56425549307335,5000.0,-2.53602331164776,1.3505058101517815,-0.9940871592351221,0
237,Staten Island,Huguenot,-74.19174105747814,40.531911920489605,6942.0,-4.604747921657366,1.6242191028361308,-1.0132605091900633,0
238,Staten Island,Pleasant Plains,-74.21983106616777,40.524699376118136,5500.0,-4.6083238351226035,2.1782764938372448,-1.5172518342524324,0
239,Staten Island,Butler Manor,-74.22950350260027,40.50608165346305,1000.0,-1.6598419486699818,1.1360957402762706,-1.2401901191399722,0
240,Staten Island,Charleston,-74.23215775896526,40.53053148283314,7771.0,-3.011366001730842,0.8605167523592889,-0.8068802429127245,0
241,Staten Island,Rossville,-74.21572851113952,40.54940400650072,10382.0,-4.3637819353209455,2.49325595752792,-1.539564961119419,0
242,Staten Island,Arden Heights,-74.18588674583893,40.54928582278321,25238.0,-3.982052921824207,1.432068369442558,-1.099714612280422,0
243,Staten Island,Greenridge,-74.17079414786092,40.5552952361732,1000.0,-4.128427781547405,2.2435218970846784,-0.22449093503891254,0
244,Staten Island,Heartland Village,-74.15902208156601,40.58913894875281,7678.0,-3.9085953131532274,2.003107310189639,-1.1737570947782525,0
245,Staten Island,Bloomfield,-74.18725638381567,40.60577868452358,13199.0,-3.9185805293491796,2.2052261323840465,-1.6190088865497962,0
246,Staten Island,Bulls Head,-74.15940948657122,40.6095918004203,17000.0,-1.0860172394141365,-0.49549535269821915,0.5066038884933135,0
247,Manhattan,Carnegie Hill,-73.95325646837112,40.7826825671257,30604.0,7.088085369848496,-0.43315279628919434,-3.061273059140254,2
248,Manhattan,Noho,-73.98843368023597,40.72325901885768,5000.0,10.465956071760294,2.7362335230690444,-3.842425837894643,-1
249,Manhattan,Civic Center,-74.00541529873355,40.71522892046282,10686.0,10.386046224492162,2.8458320149455107,1.6565907544376484,-1
250,Manhattan,Midtown South,-73.98871313285247,40.7485096643122,14315.0,12.281830152506892,6.993669027894148,-6.4825329695896325,-1
251,Staten Island,Richmond Town,-74.1340572986257,40.56960594275505,4000.0,-4.054308776682398,2.296471261224843,-1.459107562233614,0
252,Staten Island,Shore Acres,-74.06667766061771,40.60971934079284,1000.0,-3.003844312541308,0.516192968072678,-0.8331036246391438,0
253,Staten Island,Clifton,-74.072642445484,40.61917845202843,11230.0,-2.5627648019115656,1.0696256086131672,-0.4402913712602426,0
254,Staten Island,Concord,-74.08402364740358,40.6044731896879,8494.0,-3.8727347230241578,1.5861835862391982,-1.416456430099839,0
255,Staten Island,Emerson Hill,-74.09776206972522,40.606794394801,11000.0,-4.171644746406196,2.3355034381416333,-1.3784652345598187,0
256,Staten Island,Randall Manor,-74.09805062373887,40.63563000681151,7000.0,-4.764670604075185,2.3636968696002936,-1.07606480276555,0
257,Staten Island,Howland Hook,-74.18622331749823,40.63843283794795,2000.0,-3.9590981406823116,2.0573301060231217,-1.563434025981439,0
258,Staten Island,Elm Park,-74.1418167896889,40.63014674119383,17000.0,-2.83868309623627,-0.3218706241107337,-0.2769785480913648,0
259,Brooklyn,Remsen Village,-73.91665331978048,40.65211745179349,500.0,-3.660007470319551,-0.16687621735800823,0.2849691450617712,0
260,Brooklyn,New Lots,-73.88511776379292,40.6627442796966,91958.0,-3.690533210610201,-0.27543103298970706,-0.1701051350637041,0
261,Brooklyn,Paerdegat Basin,-73.90233474295836,40.63131755039667,15000.0,-4.467216879746668,2.2902608126216015,-0.9913503831687775,0
262,Brooklyn,Mill Basin,-73.91515391550404,40.61597423962336,11308.0,-1.6002900815694123,0.1446858442889555,-0.29776702541895217,0
263,Queens,Jamaica Hills,-73.79646462081593,40.71145964370482,19569.0,1.3309083770416368,-8.577845036750308,6.608067471215176,-1
264,Queens,Utopia,-73.79671678028349,40.73350025429757,8906.0,-3.3071444056498,1.1223982259288932,-0.8745643531001623,0
265,Queens,Pomonok,-73.80486120040537,40.73493618075478,17017.0,-2.3991600469433303,1.5326029699417298,-1.2878628344138947,0
266,Queens,Astoria Heights,-73.89467996270574,40.7703173929982,13907.0,-3.367587177728837,2.2999428991219504,-0.9978522187392788,0
267,Bronx,Claremont Village,-73.90119903387667,40.83142834161548,31078.0,-2.083283185866885,-0.883085671102265,0.06654283891901115,0
268,Bronx,Concourse Village,-73.91584652759009,40.824780490842905,31142.0,-2.1016184513432474,-3.052525468560905,3.911597419798683,-1
269,Bronx,Mount Eden,-73.91655551964419,40.84382617671654,13000.0,0.3104679654272286,-6.232970380229558,3.152928852437168,1
270,Bronx,Mount Hope,-73.90829930881988,40.84884160724665,51807.0,-1.1602361444842673,-2.8172678579646857,2.0124820464915905,0
271,Manhattan,Sutton Place,-73.96355614094303,40.76028033131374,18000.0,9.58736439810985,4.183492579753037,-5.276368409473745,-1
272,Queens,Hunters Point,-73.95386782130745,40.743414090073536,21090.0,8.690992742258565,2.1236436918451926,-0.17038752439967672,5
273,Manhattan,Turtle Bay,-73.96770824581834,40.75204236950722,25616.0,8.385725849860005,2.3045943673000187,-5.519543926330382,-1
274,Manhattan,Tudor City,-73.97121928722265,40.7469174107402,16000.0,8.570673553935332,-1.5392193306031718,-1.0685664592898534,2
275,Manhattan,Stuyvesant Town,-73.97405170469203,40.73099955477061,10524.0,1.6563167728530808,0.5981230507295392,-2.039522399709542,-1
276,Manhattan,Flatiron,-73.9909471052826,40.739673047638426,23383.0,9.154201960918185,6.669512261749853,1.535825939625796,-1
277,Queens,Sunnyside Gardens,-73.91819286431682,40.74565180608076,4000.0,6.926150725417522,-1.7455887525619689,-0.7134311601509742,2
278,Queens,Blissville,-73.93244235260178,40.73725071694497,900.0,-2.3333305016731205,-0.20179699861945036,-1.2249480379835131,0
279,Brooklyn,Fulton Ferry,-73.99550751888415,40.70328109093014,1042.0,3.077216752168672,-0.8802570079536657,-1.3953371837701962,0
280,Brooklyn,Vinegar Hill,-73.98111603592393,40.70332149882874,8624.0,-0.7231289741116392,0.4393484229881963,-1.0923507513281827,0
281,Brooklyn,Weeksville,-73.93053108817338,40.67503986503237,35000.0,-0.9409157688535741,-2.4661142843437878,1.1153343229018704,0
282,Brooklyn,Broadway Junction,-73.90331684852599,40.67786104769531,300.0,-3.7806812089754827,-0.057945449338930276,-0.5590103782904776,0
283,Brooklyn,Dumbo,-73.9887528074504,40.70317632822692,8624.0,6.05576103558493,-1.0853209633621244,-1.9476350665400415,2
284,Staten Island,Manor Heights,-74.12059399718001,40.60180957631444,3000.0,-3.7887516681705415,1.6090813382924403,-0.3208335845589114,0
285,Staten Island,Willowbrook,-74.13208447484298,40.60370692627371,3000.0,-4.467849237419734,1.884176112775358,-0.7010892274111052,0
286,Staten Island,Sandy Ground,-74.21776636068567,40.541139922091766,50.0,-4.301007734843666,2.091673065595089,-1.291594248838192,0
287,Staten Island,Egbertville,-74.12727240604946,40.579118742961214,1000.0,-4.785339970967932,2.6424277714862154,-1.284974204773821,0
288,Queens,Roxbury,-73.89213760232822,40.56737588957032,2200.0,-4.403284685596467,2.016386456719816,-1.14495199466971,0
289,Brooklyn,Homecrest,-73.95918459428702,40.598525095137255,44316.0,1.9392937748491987,-3.6615493747083985,2.4546509459178942,0
290,Queens,Middle Village,-73.88114319200604,40.716414511158185,37929.0,-2.511237927152946,0.2458671769496398,-0.24515195369248838,0
291,Staten Island,Prince's Bay,-74.20152556457658,40.52626406734812,6942.0,-3.6136739278396095,1.8502778058845404,-0.6404080077736719,0
292,Staten Island,Lighthouse Hill,-74.13792663771568,40.57650629379489,7678.0,-3.7941486734122636,2.337714164808664,-1.1166762122604053,0
293,Staten Island,Richmond Valley,-74.22957080626941,40.51954145748909,4000.0,-2.1617452726995188,0.7766595688042011,-1.468334234857832,0
294,Queens,Malba,-73.82667757138641,40.79060155670148,15000.0,-3.8707158318007084,3.11132546019742,-0.36191558380736416,0
295,Brooklyn,Highland Park,-73.890345709872,40.6819989345173,20000.0,-3.6626724505829684,0.3235058635933388,-0.3812451318943726,0
296,Brooklyn,Madison,-73.94841515328893,40.60937770113766,38917.0,-2.9406502781215798,0.6842320313451897,-0.8623278606368658,0
297,Bronx,Bronxdale,-73.86172577555115,40.85272297633017,35538.0,-1.1846764619579673,-1.8536440189257686,0.7989688126634683,0
298,Bronx,Allerton,-73.85931863221647,40.86578787802982,21242.0,-2.421478695701906,-1.057562882281606,0.35552251759979386,0
299,Bronx,Kingsbridge Heights,-73.90152264513144,40.8703923914147,32496.0,-0.38857073127549185,-3.911070090248227,1.9207333984825081,0
300,Brooklyn,Erasmus,-73.94817709920184,40.64692606658579,29938.0,-0.37680898177299893,-6.649254580365374,2.8727412848917275,1
301,Manhattan,Hudson Yards,-74.00011136202637,40.75665808227519,23383.0,7.879966960361726,-0.5326644658131274,-1.791088934426615,2
302,Queens,Hammels,-73.80553002968718,40.58733774018741,12295.0,-3.992846441107134,1.0403759965252024,-1.1703751831654188,0
303,Queens,Bayswater,-73.76596781445627,40.61132169128384,25029.0,-4.340138854284587,1.8401170781078724,-1.3499746494037366,0
304,Queens,Queensbridge,-73.94563070334091,40.75609129709471,6677.0,-0.6860594990280081,-0.7090194468988265,-0.9124923282713369,0
305,Staten Island,Fox Hills,-74.08173992211962,40.61731079252983,11230.0,-4.100868662269869,0.9106877233256503,-1.2740603889572497,0
